application_id,customer_id,application_date,uf,channel,age,gender,education,employment_type,months_employed,monthly_income,bank_relationship_months,marital_status,dependents,housing_status,credit_history_months,previous_loans,previous_defaults,bureau_inquiries_90d,open_credit_lines,credit_utilization,delinquency_12m,avg_payment_delay_days,monthly_existing_debt,requested_amount,loan_purpose,term_months,estimated_installment,debt_to_income,digital_behavior_score,device_age_months,email_age_months,phone_verified,document_consistency,ip_risk_score,credit_score_internal,risk_band,approved,approved_amount,interest_rate_monthly,default_90d,fraud_confirmed
APP0004960,CUST004960,2025-09-15,BA,app_android,30,M,pos_graduacao,autonomo,73,2638.35,43,casado,0,proprio_quitado,78,1,0,3,0,0.214,0,2.9,424.6,1056.32,emergencia,12,109.31,0.202,75.1,76,36,1,1,11.4,734,B,1,1056.32,0.0328,0,0
APP0002353,CUST002353,2025-09-16,RS,web,44,M,medio,MEI,36,4558.74,38,uniao_estavel,0,outro,70,0,0,0,5,0.3,0,10.2,2144.04,2777.37,capital_giro,9,365.07,0.55,90.8,19,23,1,1,6.4,736,B,0,0.0,0.0363,0,0
APP0005371,CUST005371,2025-09-16,RJ,app_ios,23,M,medio,autonomo,70,6268.67,31,solteiro,0,alugado,49,0,0,2,1,0.382,0,6.7,392.27,10710.04,capital_giro,24,666.94,0.169,45.5,22,30,1,1,63.3,684,C,0,0.0,0.0444,0,0
APP0005720,CUST005720,2025-09-16,SP,app_ios,41,M,superior,CLT,40,3549.21,7,solteiro,1,alugado,158,5,0,1,4,0.165,0,1.6,611.56,15372.64,reforma,6,2884.96,0.985,55.6,10,17,1,1,21.2,663,C,0,0.0,0.0609,0,0
APP0005066,CUST005066,2025-09-16,SP,parceiro,53,M,medio,CLT,26,1939.31,46,solteiro,0,outro,157,4,0,1,3,0.233,0,5.4,267.27,2197.36,educacao,18,166.6,0.224,77.9,11,110,1,1,5.8,695,C,0,0.0,0.0398,0,0
APP0003067,CUST003067,2025-09-16,SP,app_android,46,M,medio,aposentado,18,1363.24,15,divorciado,0,proprio_financiado,227,3,1,2,3,0.486,1,7.0,957.9,6322.72,capital_giro,36,311.61,0.931,67.6,10,23,1,1,18.3,413,E,0,0.0,0.0946,0,0
APP0005238,CUST005238,2025-09-17,SC,app_android,50,M,medio,MEI,52,2469.79,23,casado,0,proprio_financiado,297,0,0,1,4,0.381,0,11.1,950.37,4696.33,consumo,36,231.45,0.479,69.9,22,64,1,1,9.7,674,C,1,4696.33,0.0448,0,0
APP0004367,CUST004367,2025-09-17,SP,whatsapp,37,F,medio,aposentado,47,2015.58,46,solteiro,0,proprio_financiado,132,2,0,1,4,0.513,0,7.0,812.08,7787.29,reforma,12,805.86,0.803,69.7,9,13,1,1,17.1,588,D,0,0.0,0.0745,0,0
APP0005940,CUST005940,2025-09-17,RJ,app_android,37,F,superior,MEI,77,3893.04,28,casado,2,proprio_financiado,99,2,0,2,2,0.05,0,14.4,832.64,5057.56,consumo,18,383.45,0.312,36.7,2,31,1,1,14.9,724,B,1,5057.56,0.0392,0,0
APP0007087,CUST007087,2025-09-17,SC,app_android,45,F,medio,autonomo,73,1716.29,18,divorciado,4,proprio_financiado,103,0,0,0,4,0.799,2,1.6,856.74,11181.47,consumo,36,551.07,0.82,29.6,6,116,1,1,3.0,409,E,0,0.0,0.105,0,0
APP0005512,CUST005512,2025-09-17,ES,parceiro,52,F,medio,CLT,27,11842.38,13,solteiro,2,alugado,363,7,0,0,6,0.208,0,8.1,3419.52,2173.45,emergencia,36,107.12,0.298,50.0,12,31,0,1,2.0,828,A,1,2173.45,0.0279,0,0
APP0007634,CUST007634,2025-09-17,MT,app_android,32,F,superior_incompleto,CLT,86,1822.86,29,casado,2,alugado,82,0,0,0,0,0.681,0,1.5,396.07,5809.89,consumo,12,601.23,0.547,83.8,5,43,1,1,8.3,630,C,0,0.0,0.0422,0,0
APP0002557,CUST002557,2025-09-17,PR,app_android,20,F,medio,autonomo,17,1109.42,25,divorciado,0,familia,6,0,0,3,4,0.798,2,2.9,585.43,11630.6,consumo,12,1203.58,1.613,74.6,25,15,1,1,33.1,271,E,0,0.0,0.1068,0,0
APP0000053,CUST000053,2025-09-17,ES,parceiro,18,F,medio,CLT,34,1012.73,19,divorciado,4,proprio_quitado,0,1,0,2,3,0.429,0,12.2,541.76,8207.21,emergencia,12,849.31,1.374,41.8,84,27,1,1,8.9,498,E,0,0.0,0.101,0,0
APP0006598,CUST006598,2025-09-17,SP,app_android,44,F,medio,autonomo,70,3221.04,54,casado,4,proprio_financiado,266,2,0,0,4,0.431,0,4.3,2156.0,1865.11,saude,12,193.01,0.729,67.9,15,41,1,1,8.7,646,C,0,0.0,0.0506,0,0
APP0005587,CUST005587,2025-09-18,MG,parceiro,34,F,medio,autonomo,43,1270.79,48,casado,1,alugado,59,2,0,1,2,0.51,0,5.8,504.72,11428.83,renegociacao,24,711.71,0.957,35.9,28,13,1,1,2.7,487,E,0,0.0,0.1187,0,0
APP0004889,CUST004889,2025-09-18,SP,parceiro,34,F,medio,CLT,46,1505.59,38,casado,0,alugado,142,1,1,0,4,0.544,1,8.3,782.84,10633.51,renegociacao,12,1100.4,1.251,66.7,47,7,1,1,38.8,510,D,0,0.0,0.0936,0,0
APP0000189,CUST000189,2025-09-18,PR,app_android,37,M,superior,servidor_publico,35,8212.59,18,divorciado,0,alugado,180,2,0,1,5,0.349,0,9.4,2025.98,9095.31,capital_giro,12,941.22,0.361,48.7,11,29,1,1,10.8,797,B,1,9095.31,0.0321,0,0
APP0006325,CUST006325,2025-09-18,SP,parceiro,35,F,superior,CLT,32,7303.18,34,divorciado,0,proprio_financiado,126,2,0,1,2,0.52,0,6.4,1328.91,10960.24,capital_giro,18,830.97,0.296,49.5,14,12,1,1,6.4,771,B,0,0.0,0.0277,0,0
APP0001375,CUST001375,2025-09-18,SP,parceiro,34,F,medio,CLT,57,3320.88,21,divorciado,3,proprio_quitado,37,0,0,3,2,0.265,0,6.5,2037.74,3714.2,renegociacao,9,488.22,0.761,47.4,12,32,1,1,11.1,610,C,1,3714.2,0.0755,1,0
APP0001967,CUST001967,2025-09-18,SP,app_android,28,F,superior_incompleto,autonomo,41,3094.93,23,casado,0,alugado,65,1,0,2,2,0.382,0,3.4,1021.44,5094.61,saude,48,220.63,0.401,36.4,1,23,1,1,7.0,679,C,0,0.0,0.0375,0,0
APP0006031,CUST006031,2025-09-18,RS,app_ios,41,F,medio,desempregado,0,1362.58,18,solteiro,2,familia,234,4,1,3,6,0.673,0,9.6,710.56,4570.05,consumo,36,225.23,0.687,64.5,11,7,1,1,8.9,377,E,0,0.0,0.0992,0,0
APP0007095,CUST007095,2025-09-19,RJ,app_ios,39,F,medio,autonomo,24,1825.73,27,solteiro,1,alugado,56,1,0,2,2,0.68,0,2.9,817.05,1727.62,educacao,12,178.78,0.545,83.6,10,23,0,1,35.5,601,C,1,1727.62,0.0465,1,0
APP0000762,CUST000762,2025-09-19,RJ,app_ios,37,F,fundamental,CLT,52,2086.3,82,casado,4,proprio_quitado,144,0,0,1,4,0.844,0,8.0,1083.18,3282.32,renegociacao,12,339.67,0.682,75.7,15,16,1,1,5.4,559,D,0,0.0,0.0856,0,0
APP0006659,CUST006659,2025-09-19,SP,web,47,F,medio,autonomo,31,2857.75,31,solteiro,4,alugado,84,2,0,2,4,0.621,0,3.7,920.51,8292.04,saude,12,858.09,0.622,72.4,2,45,1,1,27.3,609,C,0,0.0,0.0419,0,0
APP0004914,CUST004914,2025-09-19,SP,app_android,47,F,superior_incompleto,autonomo,45,5636.41,37,solteiro,1,proprio_financiado,78,2,0,0,4,0.514,0,3.1,3025.13,2600.47,reforma,12,269.11,0.584,98.2,3,55,1,1,2.3,656,C,0,0.0,0.0331,0,0
APP0004276,CUST004276,2025-09-19,RS,app_android,31,F,superior,CLT,26,5252.36,10,casado,0,outro,140,0,0,0,3,0.285,0,1.4,568.42,7201.3,veiculo,36,354.91,0.176,82.4,3,69,1,1,0.8,763,B,0,0.0,0.0338,0,0
APP0005012,CUST005012,2025-09-19,BA,app_android,23,M,superior,CLT,24,4003.75,22,solteiro,3,proprio_quitado,32,0,0,1,2,0.726,0,9.5,196.19,1273.3,renegociacao,24,79.29,0.069,79.0,32,72,0,0,4.8,546,D,1,1273.3,0.0849,0,0
APP0006718,CUST006718,2025-09-19,MG,whatsapp,33,F,superior_incompleto,autonomo,52,1706.12,15,solteiro,0,alugado,34,0,0,1,1,0.734,1,4.2,225.15,6725.31,consumo,36,331.45,0.326,57.0,7,48,0,1,1.0,479,E,0,0.0,0.0985,0,0
APP0004897,CUST004897,2025-09-19,SP,web,41,M,medio,CLT,50,3741.87,29,divorciado,3,proprio_financiado,227,1,0,0,4,0.685,0,3.6,1151.1,4331.22,renegociacao,12,448.21,0.427,41.3,26,23,1,1,5.1,601,C,0,0.0,0.0585,0,0
APP0003403,CUST003403,2025-09-19,MS,app_android,41,M,medio,CLT,35,2599.14,13,casado,0,proprio_financiado,138,4,1,4,2,0.654,2,1.2,1180.14,2030.47,emergencia,9,266.9,0.557,79.9,12,20,1,1,48.8,403,E,0,0.0,0.0882,0,0
APP0003395,CUST003395,2025-09-19,CE,app_ios,37,F,medio,CLT,11,1395.88,6,solteiro,0,alugado,52,0,0,3,3,0.537,2,2.9,557.47,4648.88,reforma,12,481.08,0.744,48.5,3,59,1,1,18.3,495,E,0,0.0,0.1134,0,0
APP0006904,CUST006904,2025-09-20,RS,app_android,23,F,pos_graduacao,desempregado,0,1146.09,46,uniao_estavel,0,alugado,13,0,0,6,2,0.386,1,5.3,377.38,27714.44,renegociacao,12,2868.0,2.5,37.6,4,81,1,1,11.8,364,E,0,0.0,0.1254,0,0
APP0001863,CUST001863,2025-09-20,SP,app_ios,18,F,medio,MEI,28,3646.27,16,casado,1,proprio_financiado,0,0,0,2,0,0.358,0,4.0,297.31,5632.8,veiculo,6,1057.1,0.371,69.6,0,44,1,1,12.4,641,C,1,5632.8,0.0566,0,0
APP0006106,CUST006106,2025-09-20,SP,parceiro,28,M,medio,servidor_publico,89,5081.59,19,solteiro,2,alugado,67,0,0,2,7,0.118,0,5.4,1017.84,2216.13,consumo,36,109.22,0.222,65.8,41,14,0,0,7.2,735,B,1,2216.13,0.033,0,0
APP0002408,CUST002408,2025-09-20,SP,app_android,27,F,superior,desempregado,0,1592.34,22,casado,0,familia,33,1,1,4,2,0.511,0,6.1,686.06,5008.97,consumo,36,246.86,0.586,56.3,44,33,1,1,6.7,361,E,0,0.0,0.0989,0,0
APP0006739,CUST006739,2025-09-20,SP,web,27,F,fundamental,autonomo,66,3199.08,32,solteiro,0,familia,26,0,0,0,2,0.141,0,1.3,522.11,14911.86,saude,12,1543.14,0.646,71.0,11,17,0,1,5.8,676,C,0,0.0,0.0341,0,0
APP0004190,CUST004190,2025-09-20,SC,app_ios,37,M,medio,autonomo,76,5818.81,10,solteiro,1,alugado,164,0,0,0,6,0.036,0,7.1,2130.58,3197.39,consumo,18,242.42,0.408,64.3,7,52,1,1,18.6,794,B,0,0.0,0.032,0,0
APP0005895,CUST005895,2025-09-20,MG,web,29,F,superior,MEI,60,2263.17,16,uniao_estavel,2,proprio_quitado,32,0,0,1,5,0.517,0,9.3,562.69,936.27,consumo,12,96.89,0.291,52.6,70,43,1,1,8.3,664,C,0,0.0,0.054,0,0
APP0004880,CUST004880,2025-09-20,GO,whatsapp,32,M,pos_graduacao,servidor_publico,117,9997.77,30,casado,0,alugado,80,0,0,3,4,0.175,0,0.8,1699.05,2389.82,renegociacao,24,148.82,0.185,70.4,51,43,1,1,6.3,840,A,0,0.0,0.0307,0,0
APP0003056,CUST003056,2025-09-20,MT,app_android,43,M,superior,CLT,14,8865.88,60,solteiro,3,familia,238,1,1,2,3,0.638,1,7.2,472.41,2355.19,emergencia,12,243.72,0.081,68.7,11,53,1,1,24.7,634,C,0,0.0,0.041,0,0
APP0003548,CUST003548,2025-09-20,MG,app_android,43,M,pos_graduacao,CLT,41,3574.51,2,solteiro,1,alugado,118,1,0,0,2,0.132,0,0.2,244.28,2320.75,renegociacao,36,114.38,0.1,100.0,12,44,1,1,10.9,694,C,0,0.0,0.0604,0,0
APP0005311,CUST005311,2025-09-20,RJ,app_ios,41,M,medio,autonomo,57,1710.95,34,casado,0,alugado,81,1,1,2,2,0.562,1,12.0,722.41,2320.16,renegociacao,36,114.35,0.489,92.4,31,36,1,1,9.5,561,D,0,0.0,0.0798,0,0
APP0003705,CUST003705,2025-09-20,PA,app_ios,46,F,superior,MEI,36,6368.34,33,casado,0,familia,83,1,0,1,3,0.305,0,0.5,1809.85,4342.7,capital_giro,48,188.07,0.314,55.0,19,91,1,1,3.4,754,B,1,4342.7,0.0255,0,0
APP0002950,CUST002950,2025-09-20,ES,web,53,F,medio,MEI,30,2054.1,12,uniao_estavel,2,proprio_financiado,237,5,0,0,3,0.694,1,1.3,562.45,14764.42,capital_giro,9,1940.72,1.219,40.3,5,72,1,1,8.8,481,E,0,0.0,0.1182,0,0
APP0001089,CUST001089,2025-09-21,MS,app_android,49,M,medio,autonomo,95,3742.79,51,solteiro,1,proprio_financiado,80,0,0,0,2,0.643,0,1.2,609.97,3098.78,consumo,12,320.67,0.249,69.1,7,78,1,1,19.0,639,C,0,0.0,0.0516,0,0
APP0004947,CUST004947,2025-09-21,RS,web,48,F,medio,MEI,68,3551.7,39,casado,0,familia,135,1,0,1,4,0.519,0,7.4,1441.37,2649.57,saude,18,200.88,0.462,75.3,39,38,1,1,5.6,664,C,0,0.0,0.053,0,0
APP0004478,CUST004478,2025-09-21,RJ,app_android,37,M,superior,autonomo,54,5878.71,37,solteiro,3,alugado,118,2,0,2,4,0.572,0,13.2,1833.2,9071.88,saude,36,447.1,0.388,65.5,4,17,1,1,4.1,639,C,0,0.0,0.057,0,0
APP0003646,CUST003646,2025-09-21,SP,app_ios,30,F,medio,servidor_publico,33,2509.89,28,divorciado,1,alugado,102,2,0,1,2,0.069,0,7.1,1155.76,7045.98,renegociacao,12,729.15,0.751,49.1,0,70,1,1,2.1,744,B,1,7045.98,0.0554,0,0
APP0000918,CUST000918,2025-09-21,PA,app_ios,19,F,superior,MEI,90,2031.4,8,casado,3,proprio_financiado,5,0,0,1,3,0.491,0,1.2,653.85,4680.12,capital_giro,18,354.83,0.497,19.3,17,45,1,0,17.8,651,C,0,0.0,0.0423,0,0
APP0002743,CUST002743,2025-09-21,SP,parceiro,33,NA,superior_incompleto,CLT,25,1382.31,36,solteiro,2,alugado,62,1,0,0,3,0.757,0,8.8,418.24,1271.99,consumo,18,96.44,0.372,77.1,27,67,1,1,24.4,592,D,0,0.0,0.0645,0,0
APP0003867,CUST003867,2025-09-21,MG,web,26,M,fundamental,autonomo,41,3112.81,9,solteiro,0,proprio_financiado,74,2,0,0,4,0.42,0,7.9,1939.1,6798.63,capital_giro,24,423.37,0.759,74.8,26,135,1,1,1.5,632,C,1,6798.63,0.0614,1,0
APP0006962,CUST006962,2025-09-21,MG,app_ios,38,F,medio,CLT,111,2142.51,12,divorciado,2,proprio_financiado,163,1,0,2,4,0.563,0,0.4,566.41,6635.22,reforma,6,1245.22,0.846,76.9,10,35,1,1,12.1,542,D,0,0.0,0.0698,0,0
APP0002342,CUST002342,2025-09-21,SP,parceiro,38,M,superior_incompleto,CLT,56,1196.13,42,solteiro,3,proprio_quitado,68,0,0,2,4,0.524,0,15.7,724.64,6832.98,emergencia,12,707.1,1.197,61.8,9,12,1,1,8.6,563,D,0,0.0,0.0697,0,0
APP0006346,CUST006346,2025-09-21,SP,app_android,31,F,medio,CLT,45,1315.64,19,uniao_estavel,0,proprio_quitado,115,0,0,0,2,0.4,0,16.9,431.39,14481.83,veiculo,6,2717.78,2.394,34.0,1,52,1,1,5.0,571,D,0,0.0,0.08,0,0
APP0003490,CUST003490,2025-09-21,MG,web,39,F,superior,autonomo,27,3554.65,56,divorciado,0,familia,99,1,0,2,2,0.146,0,5.0,172.97,3338.16,educacao,18,253.09,0.12,67.9,33,59,1,1,23.1,763,B,0,0.0,0.0358,0,0
APP0006021,CUST006021,2025-09-21,MG,app_android,18,M,medio,CLT,35,2365.82,65,casado,2,proprio_financiado,0,0,0,0,2,0.381,0,0.1,291.73,9275.75,consumo,24,577.63,0.367,47.9,32,17,0,1,25.3,682,C,1,9275.75,0.0413,0,0
APP0003203,CUST003203,2025-09-22,SP,web,54,F,medio,autonomo,69,3744.21,11,casado,0,proprio_quitado,227,1,0,4,4,0.424,0,4.4,1698.27,2866.88,educacao,36,141.29,0.491,62.0,12,132,1,1,16.5,674,C,0,0.0,0.0436,0,0
APP0003176,CUST003176,2025-09-22,SP,app_android,52,M,superior_incompleto,CLT,53,2927.62,47,solteiro,1,alugado,224,2,0,1,1,0.227,0,2.1,2019.29,15530.27,veiculo,9,2041.39,1.387,50.8,12,136,1,1,2.5,666,C,0,0.0,0.0584,0,0
APP0000374,CUST000374,2025-09-22,SC,app_android,44,M,medio,CLT,24,2966.02,68,solteiro,4,proprio_quitado,252,4,0,3,5,0.596,0,8.1,918.58,3485.22,emergencia,9,458.12,0.464,56.0,5,10,1,1,14.8,684,C,1,3485.22,0.0482,0,0
APP0007963,CUST007963,2025-09-22,SP,app_ios,39,M,medio,CLT,63,3842.73,9,solteiro,4,alugado,75,0,0,3,4,0.216,1,0.1,600.29,3970.66,consumo,24,247.26,0.221,34.0,10,43,1,1,14.3,649,C,0,0.0,0.0472,0,0
APP0001539,CUST001539,2025-09-22,SP,web,35,F,medio,MEI,52,2869.02,25,divorciado,2,proprio_quitado,53,0,0,1,2,0.538,0,0.6,449.33,13591.06,capital_giro,36,669.82,0.39,87.0,3,30,1,0,13.9,652,C,0,0.0,0.0509,0,0
APP0005782,CUST005782,2025-09-22,MG,whatsapp,35,M,pos_graduacao,CLT,55,2381.12,13,solteiro,3,proprio_financiado,55,1,0,1,5,0.85,1,5.9,928.26,6699.81,capital_giro,36,330.19,0.529,68.1,19,25,1,1,37.5,497,E,0,0.0,0.0957,0,0
APP0007151,CUST007151,2025-09-23,PE,app_ios,25,F,medio,CLT,58,1260.95,12,solteiro,0,proprio_quitado,37,0,0,4,5,0.789,0,3.5,828.72,4367.82,saude,36,215.26,0.828,59.9,29,22,1,1,1.5,437,E,0,0.0,0.1025,0,0
APP0001364,CUST001364,2025-09-23,RS,app_android,42,F,medio,autonomo,87,1157.07,66,solteiro,2,alugado,140,3,1,3,5,0.766,2,4.7,677.96,1469.04,educacao,18,111.38,0.682,57.9,17,89,0,1,4.2,446,E,0,0.0,0.0986,0,0
APP0000043,CUST000043,2025-09-23,SP,web,36,F,medio,autonomo,38,1481.05,20,casado,0,proprio_financiado,93,0,0,2,3,0.378,0,6.7,662.37,17966.27,veiculo,18,1362.15,1.367,74.9,0,19,1,1,4.5,482,E,0,0.0,0.106,0,0
APP0002544,CUST002544,2025-09-23,RS,app_ios,29,M,medio,CLT,71,4381.67,4,casado,3,alugado,86,2,2,2,3,0.393,1,0.3,1220.78,1371.36,emergencia,18,103.97,0.302,50.3,47,73,1,1,13.4,492,E,0,0.0,0.098,0,0
APP0005257,CUST005257,2025-09-23,SP,app_android,37,M,superior,autonomo,18,2495.81,24,divorciado,3,proprio_financiado,175,2,0,3,6,0.827,0,5.7,1403.93,12613.05,educacao,12,1305.25,1.085,42.4,41,47,0,0,9.9,492,E,0,0.0,0.1093,0,0
APP0003463,CUST003463,2025-09-23,RS,app_android,37,F,superior,servidor_publico,38,11079.31,19,casado,3,proprio_quitado,102,1,0,2,1,0.25,0,7.6,4414.47,1976.06,reforma,9,259.75,0.422,53.4,2,14,1,1,21.3,782,B,1,1976.06,0.0362,0,0
APP0002646,CUST002646,2025-09-23,RJ,app_android,38,F,medio,servidor_publico,54,3219.66,32,casado,0,familia,118,2,0,0,4,0.32,0,0.6,2784.1,7510.51,veiculo,18,569.42,1.042,59.6,1,78,1,1,2.7,638,C,0,0.0,0.052,0,0
APP0002718,CUST002718,2025-09-23,MT,app_android,43,F,medio,MEI,59,2208.42,47,solteiro,2,proprio_quitado,237,4,1,1,8,0.456,1,3.8,764.81,5403.33,reforma,12,559.16,0.6,52.4,8,20,1,1,2.0,508,D,0,0.0,0.0654,0,0
APP0003430,CUST003430,2025-09-23,RS,web,48,F,medio,CLT,49,2763.69,52,casado,3,alugado,191,1,0,1,2,0.428,0,0.4,1793.85,1872.6,saude,12,193.78,0.719,29.9,20,75,1,1,29.2,704,B,0,0.0,0.0415,0,0
APP0006184,CUST006184,2025-09-23,MT,app_ios,35,F,medio,CLT,25,3679.16,31,solteiro,1,proprio_quitado,68,0,0,1,2,0.525,0,2.2,1925.4,4931.01,veiculo,12,510.28,0.662,85.9,4,61,1,1,8.7,570,D,1,4931.01,0.0772,1,0
APP0001564,CUST001564,2025-09-23,RJ,app_ios,26,M,superior_incompleto,autonomo,46,6433.17,36,casado,0,proprio_financiado,68,2,0,3,1,0.07,0,3.7,547.04,2546.69,veiculo,18,193.08,0.115,77.6,4,54,1,1,2.6,702,B,0,0.0,0.034,0,0
APP0000516,CUST000516,2025-09-23,SP,parceiro,21,M,fundamental,autonomo,46,1029.02,5,solteiro,1,alugado,23,1,0,3,4,0.575,0,11.8,791.96,5327.93,capital_giro,6,999.88,1.741,48.1,22,55,1,1,5.4,528,D,0,0.0,0.0756,0,0
APP0007363,CUST007363,2025-09-23,PR,app_android,41,M,superior_incompleto,autonomo,43,1611.7,3,solteiro,3,proprio_financiado,232,3,0,3,4,0.443,0,2.3,528.08,4718.88,consumo,6,885.58,0.877,83.4,4,52,1,1,18.6,540,D,0,0.0,0.0784,0,0
APP0002344,CUST002344,2025-09-24,RJ,app_ios,18,M,medio,MEI,23,3567.98,19,uniao_estavel,2,proprio_quitado,0,0,0,2,2,0.314,0,1.8,387.99,3821.1,veiculo,36,188.32,0.162,50.8,26,22,1,1,6.4,638,C,0,0.0,0.0414,0,0
APP0005574,CUST005574,2025-09-24,RS,app_ios,21,F,pos_graduacao,autonomo,55,3884.16,59,casado,0,proprio_financiado,14,0,0,1,1,0.576,0,1.5,1474.82,6470.11,saude,48,280.2,0.452,51.0,2,5,1,1,6.3,578,D,0,0.0,0.0708,0,0
APP0006848,CUST006848,2025-09-24,MG,web,31,M,fundamental,autonomo,38,800.0,26,solteiro,2,proprio_quitado,135,1,0,2,6,0.39,0,1.2,690.51,5803.61,consumo,9,762.86,1.817,63.9,25,69,1,1,3.3,596,D,0,0.0,0.0744,0,0
APP0005351,CUST005351,2025-09-24,BA,app_ios,39,F,superior,autonomo,47,4883.14,14,solteiro,1,familia,42,0,0,0,1,0.216,0,4.5,260.28,1683.6,veiculo,12,174.23,0.089,54.3,11,54,1,1,11.9,713,B,0,0.0,0.0262,0,0
APP0003275,CUST003275,2025-09-24,GO,app_ios,20,F,medio,CLT,56,7141.83,20,uniao_estavel,1,proprio_financiado,11,0,0,2,2,0.333,0,0.0,1989.29,1922.98,consumo,24,119.75,0.295,44.0,57,55,1,1,24.4,638,C,1,1922.98,0.0563,0,0
APP0005956,CUST005956,2025-09-24,RS,app_android,48,F,superior_incompleto,CLT,52,3971.37,24,solteiro,1,alugado,76,1,0,2,0,0.296,0,1.1,906.56,13278.44,consumo,24,826.89,0.436,62.1,8,29,1,1,9.5,708,B,0,0.0,0.0343,0,0
APP0001664,CUST001664,2025-09-24,MG,whatsapp,31,F,superior_incompleto,aposentado,75,4764.76,46,solteiro,5,proprio_quitado,89,1,0,0,4,0.269,1,7.2,1082.9,4560.15,saude,18,345.74,0.3,45.9,15,41,1,1,5.7,632,C,0,0.0,0.0467,0,0
APP0002060,CUST002060,2025-09-24,PR,app_android,39,M,superior,servidor_publico,41,7718.75,22,casado,0,proprio_quitado,71,0,0,1,4,0.402,1,21.6,3861.55,6014.68,veiculo,6,1128.76,0.647,83.3,25,28,1,1,44.5,677,C,0,0.0,0.0633,0,0
APP0002410,CUST002410,2025-09-24,MG,app_android,31,M,medio,CLT,105,4444.07,20,casado,3,familia,48,1,0,3,3,0.201,0,1.0,537.79,17044.99,saude,18,1292.3,0.412,70.7,10,24,1,1,14.2,731,B,1,17044.99,0.0305,0,0
APP0007855,CUST007855,2025-09-24,MG,app_android,55,F,medio,MEI,85,1660.95,9,divorciado,1,alugado,335,1,0,2,7,0.587,0,1.6,648.38,11140.39,veiculo,24,693.74,0.808,47.6,26,84,1,1,15.3,548,D,0,0.0,0.0865,0,0
APP0001919,CUST001919,2025-09-24,RJ,web,19,F,medio,CLT,58,8383.84,10,solteiro,0,proprio_quitado,10,0,0,0,0,0.65,0,9.7,3394.32,12839.35,renegociacao,24,799.54,0.5,76.0,32,14,1,1,13.4,735,B,0,0.0,0.0464,0,0
APP0005292,CUST005292,2025-09-24,SP,app_android,49,M,pos_graduacao,desempregado,0,4775.03,21,solteiro,1,proprio_financiado,293,8,1,3,6,0.362,0,1.5,1838.16,1664.77,veiculo,36,82.05,0.402,28.7,22,39,1,1,36.5,473,E,0,0.0,0.0988,0,0
APP0003789,CUST003789,2025-09-25,SP,app_android,32,NA,superior,CLT,27,2238.41,24,solteiro,1,alugado,115,4,0,1,2,0.435,0,1.5,1000.46,3746.75,capital_giro,24,233.32,0.551,70.7,17,5,1,1,18.6,663,C,0,0.0,0.0478,0,0
APP0001479,CUST001479,2025-09-25,PE,whatsapp,32,M,superior,autonomo,6,2443.89,7,solteiro,2,proprio_quitado,88,1,0,1,0,0.328,0,3.4,21.74,2372.64,consumo,12,245.53,0.109,43.0,40,37,1,1,6.6,665,C,1,2372.64,0.0471,0,0
APP0007463,CUST007463,2025-09-25,ES,parceiro,36,F,superior_incompleto,desempregado,0,3076.81,5,divorciado,1,alugado,92,0,0,3,3,0.236,1,4.3,692.37,9414.24,educacao,24,586.25,0.416,70.6,18,60,1,1,11.6,564,D,0,0.0,0.0555,0,0
APP0000739,CUST000739,2025-09-25,MG,app_android,44,M,medio,MEI,62,3745.28,5,solteiro,1,familia,110,2,0,0,2,0.233,0,2.9,1054.49,5845.83,reforma,6,1097.08,0.574,94.0,3,57,1,1,13.9,672,C,1,5845.83,0.0469,0,0
APP0002077,CUST002077,2025-09-25,SP,app_ios,44,F,medio,desempregado,0,881.82,28,solteiro,3,proprio_quitado,194,5,1,2,4,0.63,1,4.3,555.45,1167.88,educacao,12,120.86,0.767,60.0,21,47,1,1,0.8,438,E,0,0.0,0.1079,0,0
APP0006553,CUST006553,2025-09-25,RS,web,24,M,fundamental,CLT,45,3275.36,21,uniao_estavel,1,proprio_quitado,61,0,0,1,1,0.572,0,14.2,856.0,6303.91,reforma,12,652.35,0.461,52.1,5,47,1,1,15.9,608,C,0,0.0,0.0454,0,0
APP0002435,CUST002435,2025-09-25,PA,web,38,F,superior_incompleto,autonomo,48,2841.13,37,viuvo,0,proprio_financiado,193,2,0,2,4,0.117,0,2.1,362.47,10946.38,veiculo,18,829.92,0.42,42.8,2,31,1,1,10.9,780,B,0,0.0,0.0376,0,0
APP0003590,CUST003590,2025-09-25,SP,app_ios,45,M,superior_incompleto,servidor_publico,122,3076.0,20,uniao_estavel,3,alugado,198,2,0,2,4,0.523,0,1.1,1512.83,3338.63,consumo,18,253.12,0.574,69.6,8,42,0,1,19.8,714,B,0,0.0,0.0365,0,0
APP0005158,CUST005158,2025-09-25,BA,app_android,32,M,fundamental,CLT,33,1250.15,36,casado,0,familia,148,0,0,1,6,0.364,0,1.7,845.69,12249.74,reforma,12,1267.65,1.69,62.4,29,74,1,1,4.0,556,D,0,0.0,0.081,0,0
APP0000278,CUST000278,2025-09-25,SC,web,18,M,fundamental,CLT,31,3320.45,20,solteiro,1,alugado,0,0,0,0,3,0.634,0,2.6,445.89,5089.9,renegociacao,36,250.85,0.21,53.1,1,60,1,1,24.6,642,C,0,0.0,0.0628,0,0
